dataset,sample_id,reference_text,pred_text,wer,avg_logprob,no_speech_prob,compression_ratio,label_3class,hallucination_binary,annotator_id,notes,source_file,meeting_id,speaker,noise_type,snr_db,audio_path,y,lm_avg_neg_logprob,lm_perplexity,lm_surprisal_std,repetition_ratio,unique_token_ratio,token_count,true,pred,score
librispeech_fallback,ls_0006__white_10dB,THE STRENGTH THAT ENABLES SOMEONE IN A TRANCE TO HOLD HIS BODY STIFF AND UNSUPPORTED EXCEPT AT TWO POINTS THE HEAD AND HEELS,"The strength that enables someone in a trance to hold his body stiff and unsupported except at two points, the head and heels.",1.0,-0.1689726945125695,0.0077662970870733,1.2352941176470589,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,white,10.0,,1,5.58462381362915,266.30008543152064,3.3372132778167725,0.0,0.96,25,1,0,0.23193650548066708
adversarial,adv_3570-5696-0003,A RECONCILIATION BETWEEN THE TWO CONFLICTING REQUIREMENTS IS EFFECTED BY A RESORT TO MAKE BELIEVE MANY AND INTRICATE POLITE OBSERVANCES AND SOCIAL DUTIES OF A CEREMONIAL NATURE ARE DEVELOPED MANY ORGANIZATIONS ARE FOUNDED WITH SOME SPECIOUS OBJECT OF AMELIORATION EMBODIED IN THEIR OFFICIAL STYLE AND TITLE THERE IS MUCH COMING AND GOING AND A DEAL OF TALK TO THE END THAT THE TALKERS MAY NOT HAVE OCCASION TO REFLECT ON WHAT IS THE EFFECTUAL ECONOMIC VALUE OF THEIR TRAFFIC,I reckon...,1.0,-0.8571110566457113,0.3795009553432464,0.5789473684210527,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,12.10574722290039,180908.60227395,5.56735372543335,0.0,1.0,3,1,0,7.174735391626288e-13
commonvoice,ls_46,HE HAS GRAVE DOUBTS WHETHER SIR FREDERICK LEIGHTON'S WORK IS REALLY GREEK AFTER ALL AND CAN DISCOVER IN IT BUT LITTLE OF ROCKY ITHACA,He has grave doubts whether Sir Frederick Layton's work is really Greek after all and can discover in it but little of rocky Ithaca.,1.0,-0.2061737,0.011381214,1.178571429,Hallucination Error,hallucination,mishr,,commonvoice_annotation_completed .csv,,,,,,1,6.067948341369629,431.7938785395477,3.8179516792297363,0.0,1.0,29,1,0,0.20753905167025022
adversarial,adv_7176-88083-0027,THEN THE LEADER PARTED FROM THE LINE,"In the near, part of the mind.",1.0,-0.621002197265625,0.296956330537796,0.8571428571428571,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.07819938659668,160.48482448374992,3.142113208770752,0.0,0.8888888888888888,9,1,0,0.2744784484790501
adversarial,adv_8455-210777-0044,I WAS TO BE TAKEN AWAY AND CARRIED TO ENGLAND OR ELSEWHERE OR DROWNED UPON THE VOYAGE IT MATTERED NOT WHICH,"I was in D.O.A. in Paris, England, in Hellsburg. It was your own home, of course, no matter how much.",0.9523809523809524,-0.6735918145430716,0.1902509480714798,1.074468085106383,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.000380039215088,54.618903414527686,2.91304349899292,0.0,0.6875,32,1,0,0.41040437206124863
librispeech_fallback,ls_0040__clean,HE LAMENTS MOST BITTERLY THE DIVORCE THAT HAS BEEN MADE BETWEEN DECORATIVE ART AND WHAT WE USUALLY CALL PICTURES MAKES THE CUSTOMARY APPEAL TO THE LAST JUDGMENT AND REMINDS US THAT IN THE GREAT DAYS OF ART MICHAEL ANGELO WAS THE FURNISHING UPHOLSTERER,He laments most bitterly the divorce that has been made between decorative art and what we usually call pictures. Makes a customary appeal to the last judgment and reminds us that in the great days of art Michelangelo was the furnishing upholsterer.,1.0,-0.1672117017930554,0.0029329333920031,1.4733727810650887,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,clean,,,1,5.126339435577393,168.39955100732615,4.196626663208008,0.0,0.86,50,1,0,0.29153059125961944
adversarial,adv_3570-5694-0018,THE WEARERS OF UNIFORMS AND LIVERIES MAY BE ROUGHLY DIVIDED INTO TWO CLASSES THE FREE AND THE SERVILE OR THE NOBLE AND THE IGNOBLE,"The wearers of uniform deliveries may be directly divided into two classes, the three and the so-called, for the noble and the evil.",1.0,-0.4531724154949188,0.1576166749000549,1.2815533980582523,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.43306303024292,84.1888955096559,3.422109603881836,0.0,0.8275862068965517,29,1,0,0.31433772475893323
librispeech_fallback,ls_0045__white_10dB,PARTICULARLY SO ON THIS LAST NIGHT WHEN ONLY TWO OF THE LITTLE CUBICLES WERE OCCUPIED THE THOUSANDS OF OTHERS STANDING WITH DARK EMPTY DOORS,"Particularly so, on this last night, when only two of the little cubicles were occupied, the thousands of others standing with dark, empty doors.",1.0,-0.1909711974007742,0.0269511342048645,1.2831858407079646,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,white,10.0,,1,4.613551616668701,100.84166532070216,3.263946771621704,0.0,0.8387096774193549,31,1,0,0.3067859468826789
adversarial,adv_3570-5696-0007,THE USE OF THE WORD WASTE AS A TECHNICAL TERM THEREFORE IMPLIES NO DEPRECATION OF THE MOTIVES OR OF THE ENDS SOUGHT BY THE CONSUMER UNDER THIS CANON OF CONSPICUOUS WASTE,"In use of the word race and training, we'll turn it down to find no verification of the logistics of the N-Sport that comes to the underage camera from the T-Sport.",1.0,-0.946597555409307,0.1339214593172073,1.3553719008264462,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.10610818862915,165.02685011460932,3.6243114471435547,0.0,0.7631578947368421,38,1,0,0.3539376082645324
primock_medical_noisy,mednoisy_day1_consultation10_doctor,"hello can you hear me ok? Right excellent, before I go any further, can I confirm your name and your age please? Nineteen years old OK Amanda, and how can I help you this afternoon? Right OK. I'm sorry to hear there's a lot going on there and I can, see why it's affecting you. Um, so you mentioned it's been going on for last three days, mainly the burning pain when you pass urine. Um, you said you're going to the toilet more often as well, that right? Ohh and a week, sorry my . OK, uh. Are you noticing any, anything in your urine, predominantly blood or um, discolouration of urine? OK, uh of any kind of frank blood? I mean red blood at all, in your urine? OK. Um, fine we'll we'll have to definitely explore that in a little bit or detail later on. Um, you also mentioned some tummy pain as well, can you tell me a bit more about that pain? OK. Um, can you describe it crampy pain? Is it more of a burning pain? OK. An aching pain, OK. And does the pain move anywhere else? Does it move towards your back? Towards your sides? OK, all right. Um, any other symptoms? Nausea? Vomiting? OK. Any temperatures or fevers? OK, all right. And how are your bowels at the moment? Are your bowels working OK? OK, and when, when when you say you have problems, what kind of problems do you normally have? Right. OK, all right but, and you've noticed no new symptoms? No, no, no new symptoms in your bowels? Uh. OK, all right. Um, and Amanda sometimes we have to ask quite sensitive questions as you can imagine. Um, uh, can I ask? Are you currently uh, are you currently sexually active? At the moment? OK, and um, have you noticed any other discharge from down below? So, from from the front passage? OK. Have you, do you use any form of contraception? The pill. What kind of pill is it? Is it combined pill or the mini-pill? OK, fine. Um, when was the last time you had um, unprotected sex? If you don't want me asking. Yeah, exactly. Yep, a week ago , OK all right. What I'm trying get at is whether um, uh there's any chance you could be pregnant at all. Uh, I know you're on the pill, but um we're we, nonetheless we do have to ask. Um when was your last , when was your last period? Two weeks ago OK, all right. Just something for us , to bear in mind, if your symptoms don't get any better OK, um. Fine, in terms of your general health otherwise at the moment are you, uh eating and drinking OK? Sure, well thanks for sharing with me. Um, so, I, I don't think it's is related to your symptoms, I think it probably just pure pure coincidence, um. But, uh, you know I do strongly advise you to you know, um, make it a regular habit if you can. Um, just for your, just for your general health moving forwards, OK? Um, fine. Moving on, in terms of your health otherwise, do you have any other medical conditions , apart from the IBS, is there anything else I should be aware of? No, OK great. And what about any medications that you take on a regular basis, apart from the, um, combined pill? was it , yeah OK. OK, and is that for the cramps, the crampy pain? Yeah OK, and do you have any allergy to any medications? OK, OK, OK. Ritib , OK sure, I'll make a note of that. Um, in terms of family history, any history of problems with the bladder or the kidneys? No, or generally anything else, good. And socially, tell me a bit more about your home situation, who's at home with you? Very good. Great, and what are you studying at university? English, OK good, and how are you enjoying your course? Good . Very good , very good , good. Um, in terms of smoking and alcohol, do you, do you participate in either? O K OK, what, what's made you have your first joint last week? Was OK. Sure, uh, and obviously as your doctor I'm here to look after you so yeah I I would strongly recommend you, you know, to avoid if you can. Great, um, fine so, at this stage I wouldn't normally examine you, but I think based on your story I think, um, you know, uh, I'm reassured. But the fact that I, I I think it's, um, probably just a simple what we'd say a UTI or a cystitis, bladder infection. Uh, you know you haven't got any other symptoms that, suggest to me that there's anything to worry about, so things like fevers and back pain. Um, would be more worrying for me to hear. Um, so it's something we can treat quite readily with antibiotics. Um, so we've got a choice of two antibiotics something called Trimethoprim or, Nitrofurantoin which is a three day course. And normally they're usually quite effective, um, for your symptoms. It's probably worth giving us a urine sample today as well if you can, so we can send it off to the lab. And see exactly what's going on there. Um, start the antibiotics, make sure you're well hydrated, drink plenty of fluids. Um, if you are having some pain, simple Paracetamol, um, would probably be advisable. Um, we'll see what the urine sample shows. Um, and if it is indeed positive, we'll know which antibiotics are the right ones. Um, but if things still are still not getting any better next week come back and see me, and we can have another look again. So if I'll give yeah no it's a well uh so yeah good question, so I will give you I will organise uh for you to come in, and drop off a sample at one of our practices, um which we can test there and then, at the urine and send it off to the lab uh we can back in touch with you with the results. OK, do bear in mind those symptoms I mentioned about the fever and the back pain and vomiting. If you have any of those give me a call, OK? All right , OK. Have a good day. Thank you, bye bye .","Hello? Can you hear me okay? Hi. Right, excellent. Before I go any further, can I confirm your name and your age please? 19 years old. Okay, Amanda, how can I help you just be part of the moon? I'm sure there's a lot going on there and I think CY is affecting you. So you mentioned you've been getting in for the last three days mainly the burning pen when you're in. and just again to turn it more often as well. That's right. I wonder where, sorry, my... Okay. Right there, right. Have you seen any... anything in your urine, whether it's on any blood or with a coloration of urine? I've been using",0.4746075715604801,-0.49075428763999,0.3982852046737576,1.3881233433716929,Hallucination Error,hallucination,member_5,,primock_medical_noisy_labels.csv,,,,,/content/primock57/audio/day1_consultation10_doctor.wav,1,4.004881858825684,54.86534216021589,3.022810459136963,0.0,0.6081081081081081,148,1,0,0.4680136564851337
primock_medical_noisy,mednoisy_day5_consultation04_doctor,"Hello. Hello, I'm Doctor Smith from Babylon. Hi there. Can you confirm your full name, date of birth, and the first line of your address please? Can you confirm your date of birth, and first line OK. And your address? Yep. OK. And are you in a , are you in a private place where you can have a consultation? OK. What can I do for you today? What can I do for you today? Right, OK. And when did it start? OK. And whereabouts in your, in your abdomen do you think it is? Can you just explain to me whereabouts it is? OK. And is it in the middle, or to one side? And, is it around your belly button, or above or below that? And is it there all the time, or does it come and go? OK. And what would you say it is on a scale of one to ten, with ten being the worst pain you've ever had? OK. Um, and have you, are you having any other symptoms with it? K. So when, when was your last period? OK. And are you having sexual intercourse regularly? OK. Are you using any contraception? OK. And, do you have your , do you have your periods when you, since you've been using the , Implanon? Do you have periods? regularly, or are they sporadic? Right. OK. And was your last period normal? And, any problems with nausea or vomiting? Right. And have you been eating and drinking OK? OK. And, have you opened your bowels normally? Have you opened your bowels normally? You've been to the toilet? What problems did you have last week? OK. And what about this week? Are you going to the toilet every day? Um, is the stool normal, or diarrhea, or hard stool? Um, and you said you'd had some vaginal bleeding? Is that, is your period stopped? OK. Any abnormal discharge, other discharge, or just the slight bleeding? OK. Any difficulty breathing, or pain in your shoulders, or anything like that? No. And have you had a high temperature? Have you got a thermometer? Do you feel feverish? And do you feel faint when you stand up? What have you been doing for the last few days? Have you been at work as normal, or, have to stay at home? OK. But you said the pain's constant, there all the time? Or is it getting worse from time to time? OK. Um, have you had any other um, medical problems in the past? Pardon? OK. Anything else? Have you had any operations? Have you had any pregnancies? Have you taken a pregnancy test this time? when was that? OK. But not since you've had the abdominal pain? OK. And, any surgery in the past? Um, and what's your job day to day? OK. And who do you live with at home? OK. And do you smoke or drink alcohol? You take any other drugs? Have you been abroad recently? Whereabouts to? Pardon? A year ago, not recently. No. Um, and any problems passing water? Any pain, or strong smell, or having to go more often than normal? Right, OK. And any , any weight loss or blood in the stool, or urine? . OK. Fine. Um, I think with the abdominal pain, as it's getting worse, and it's been going on for the last few days, um, it would be very helpful to be able to examine you properly. Would you be happy to have an examination with a doctor? OK. Um, so what we can do, is we can arrange a face to face examination where they can um, see you in a clinic and do a abdominal examination, and advise further from there when we got more of an idea what's causing the problem. Um, would you be happy to call the support line and arrange that appointment? OK. That's fine. So we'll, we'll do that. In the meantime, if it gets a lot worse, um, or you, you're not holding any fluids down, um, then we should see you before then. Um, did you say your pregnancy test was a month ago? OK. Um, um, your Implanon was just put in a year ago? The other thing we would need to do is to, to do a pregnancy test today, if possible. So if you can do that today, and if it's positive we need to see you straight away, so give us a call back. OK? Have you got any other questions? Right, OK. So, if you call the support line and make an appointment, we'll go from there. Thanks. Bye.","Hello, I'm Dr Smith from Babylon. Hi there, can you confirm your full name, date of birth and the first line of your address please? Can you confirm your date of birth and the first line of birth? Okay, any address? Yep. Okay, and are you in a private place? You can have a consultation. Okay, what can I do for you today? What can I do for you today? Right, okay, when did it start? Okay, and whereabouts in your activity pick it is? Can you just explain to me where about this? Okay and it's in the middle, all to one side. And is it around your belly button or above or below that? And is it there",0.4110824742268041,-0.4894717760143869,0.2185507149575916,1.3384394562743462,No Error,no_hallucination,member_5,,primock_medical_noisy_labels.csv,,,,,/content/primock57/audio/day5_consultation04_doctor.wav,0,3.5734829902648926,35.640512779972646,2.936911106109619,0.0,0.5068493150684932,146,0,1,0.5432501556440443
primock_medical_noisy,mednoisy_day1_consultation07_doctor,"Hello? Hello? Uh, can you hear me OK? . Great. Right, how can I help you this afternoon sir? I'm sorry to . Well I will certainly try my best, for you. Um, can you tell me a bit more about what's been going on? . Mm-hmm. Mmm. OK , well let's start with your cough first. Tell me a bit more about your cough. Is it, for example are you, coughing up anything at all, or is it mainly dry? So you're not bringing up any mucky, flem? O K , all right . Yeah, I can certainly hear you've got the sniffles. So, bit of a runny , bit of a runny nose, you mentioned. . Yeah, sorry to hear that, yeah no . Um, and uh, any other symptoms, so for example have you any, uh, any sore throats, any ear pain? Ah OK. Who do you support? Right. Well, all sounds fascinating, well I wish them all the best. nothing table. Um, so, so you mentioned sore throat. Um, and have you had a chance to look in the, in the mirror? Have you had a look at the back of your throat? Yeah, now , I mean have you any, have you noticed any kind of, white spots on the back of your, back of your throat, or redness? . . . I understand it's not pretty but as I say it's not, it's not something we, we always um, uh, recommend but um, moving on. In terms of your ears , any dullness or blocked ears, pain in your ears. OK, OK. Fine. Um, moving down to your chest. Um, how's your breathing been? So do, you feel more breathless or tight in your chest? . So your breathing is ? Uh, your, your breathing is fine is it? your, it's not laboured, or? OK. It's not good? No, OK, OK. So you're , you're, you're feeling more short of breath? OK, OK, , OK. Um, any pain in your chest at all? No pain, OK, OK. Have you noticed yourself, any, any, any temperatures or fevers? Um, feeling hot and cold? Sweaty? . . Yeah, . Seems, seems very difficult at the moment. Um, , have you measured your temperature at all? Have you, got a ? Mmm, OK. Sure, OK. Um, and just moving on, just very quickly. Um, any other symptoms? Any nausea? Any vomiting? Any tummy pain? . . OK. And how's your appetite? Are you eating and drinking OK? . Yeah, absolutely, , completely uh, recommend that, so keep, keep doing what you're doing. Um, and just lastly, you know any, any, any kind of muscle pain, joint pains? Mmm. And where do you , where do you feel the stiffness? , all over, OK. And just remind me sir , when did your symptoms all start? , you say a few days ago? It's Wednesday. OK. . Four, five days ago, yeah. OK. Are you aware of anything that might have set your symptoms off/ , OK. And , without prying too much, what were you celebrating? . . , very nice . , good, excellent. So just moving on sir . Uh, regarding your, um, what we say, past medical history. Are you, do you have any other medical problems I should be aware of? So anything to do with your heart, lungs? Diabetes, right. What type of , is it type one or type two? OK, OK . And what . . Yeah, OK. . . . You've been diagnosed with high blood pressure, uh, or . OK, all right. So um, moving on. Come to your medications, , which medications do you take on a regular basis? , that's correct , OK. OK. Lisinopril , yeah. That sounds like. No problems, no problem, that's fine . Anything else sir? Right . OK, all right. And just moving on swiftly sir. Do you have any allergies at all? Just allergies to , medications really, I'm, I'm asking not, as opposed to um, other things. . OK. And just very briefly, socially sir, just it's very important to ask. Uh, you said you live, with your wife. Anyone else at home with you? OK. OK, OK. And are you , yep, and are you working at the moment? Uh, yourself? What , what do you do at work ? . Pays the bills, really. Um. What , what about smoking and alcohol, sir? Do you, you do either? roughly on average, how many you would drink a week? Well, whatever you drink. Is it , beer, lager, wine, spirits? OK, OK. And what about smoking, sir? Ohh OK, OK. Well , I wish you , all the best on your journey to quit, I , I highly recommend it. Um, if you can, it'll certainly help your health as well. Um, so just to , just to summarise, I think you know, uh, based on your story. Um, yeah I'm not, worry. I think you know what you essentially have is a bit of a, a bit of a viral illness perhaps, a bit of a, maybe early signs of a flu, um. Which I think should, settle down, um, really on it's own, uh, over time. Um, things to you know, you, you can do, help yourself you know, , stay rested, drink plenty of fluids. Um, if you are, if you are feeling hot and cold and sweaty, taking regular Paracetamol would be beneficial. Um, you mentioned feeling a bit short of breath. Um, I'm a little bit on the edge about giving you antibiotics. I don't think you've got a chest infection, but what we could think about is giving you a. A script for antibiotics, which maybe use in next, twenty four to forty eight hours, if your symptoms don't get better. Yeah. Yeah, , I will, yeah, I'll, I'll give you a script today, give it about twenty four to forty eight hours. If you feel like you're still feeling breathless and, run-down, I think there's no harm in starting a course of antibiotics, something like Amoxicillin. One tablet, three times a day. Um, uh, and , if you're still not better by next week, come back and see me, we can have another look. Exactly. Yes, absolutely. Great, well, I'm, glad I could help. And um, I wish you and your football team all the best. OK . , all the best. Bye bye.","Hello? Hello? Can you hear me again? Oh, right. But how can I help you this afternoon, sir? In through it. Well, standing from a test, we have a tensioned view that was enabled. This might be your cough first. Just tell me what your cough is, does it smell like you coughed up anything at all? Or does it make you dry? Still really lucky, lamb. Okay, alright. Yeah, I was just going to say here you've got the snipples, you've got the brain nodes you've mentioned. Yeah, so it's here, there it is, so it's definitely probably. And under the symptoms of getting any sore throat, any ear pain. We'll us",0.7349953831948292,-0.6391051728965608,0.5233858987579451,3.142765831789818,Hallucination Error,hallucination,member_5,,primock_medical_noisy_labels.csv,,,,,/content/primock57/audio/day1_consultation07_doctor.wav,1,4.181363105773926,65.45501454029728,3.2201879024505615,0.0,0.6423841059602649,151,1,0,0.4425551784297498
adversarial,adv_4446-2271-0008,IRENE BURGOYNE ONE OF HER FAMILY TOLD ME IN CONFIDENCE THAT THERE WAS A ROMANCE SOMEWHERE BACK IN THE BEGINNING,"I need her going, one of her family told me in Congress that there was a woman at some of her dad's in the beginning.",1.25,-0.6005521589709867,0.0930797383189201,1.2061855670103092,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.599878787994385,99.47225767930728,2.982414960861206,0.0,0.8571428571428571,28,1,0,0.2953863775516073
adversarial,adv_1089-134686-0007,A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL,"a hole to lose it in difference, the rain in the soul.",1.5,-0.6550403482773725,0.1150744035840034,0.9473684210526316,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,6.0936384201049805,443.03041302042715,4.269688606262207,0.0,0.8571428571428571,14,1,0,0.2849485888302386
primock_medical_noisy,mednoisy_day3_consultation08_patient,"Hi there! I, uh Uh, , that's, uh, John Jones. Uh, that's, uh, the, twenty ninth of September, nineteen eighty. Uh, that's, uh, John Jones, at, John Jones dot net. Yep. That's absolutely fine. Yeah, yeah, it's just it's been going on for, like a few days now. Um, sort of like, coughing, and like, general runny nose, and stuff, and, like Little bit, uh about like five days around that, uh, yeah it started like, what day is it today? Uh, yeah the week, it started with the start of the weekend, so. Yeah just like coughing, and like running nose, and like kind of muscles aching and stuff, like occasional feeling like headache, cold, chills, and things like that. Yeah. No, no, it's like a, it's like a dry cough Sort of like like, almost hacking, hacking kind of like . No, no, no shortness , like yeah, I'm breathing fine. No. Uh, so, uh, just like pain killers and such. I mean that I, I, um, in addition to like my normal medication and such. Um, but like I'll just like pass it along. No Yeah, so I take, um, uh, what's it called, it's like metformin . I'm a diabetic, so. And, um, I also, like have, uh, lisinopril . Yeah, but the like slight blood pressure. Um, like a, a few years, maybe five or six years. Yes. Uh, no issues nothing like out of the ordinary there. Uh, I've been this morning. I can't remember off the top of my head, but it was within the normal range. Sure . No, I haven't had anything like that. OK. OK, that sounds good. Uh, no, I I think that's been very helpful thank you. OK, so I don't need any prescription, or anything like that. OK. Thank you very much, bye!","Hi there. Hi. That's John Jones. That's the 29th of September, 1980. That's John Jones at John Jones dot net. Yep, that's absolutely fine. Yeah, yeah, it's just been going on for like a few days now. Sort of like coughing and general runny nose and stuff. Like occasionally just... About like five days around that. Yeah, started like four days today. Yeah, at the weekend, started at the start of the weekend. Yeah, it's just like coughing and like running nose and like kind of muscles aching and stuff, like occasionally feeling like cold chills and things like that. Yeah. No, no, it's like a dry",0.5032679738562091,-0.5411444489179745,0.3451696259505821,1.1983045606893643,Non-Hallucination Error,no_hallucination,member_5,,primock_medical_noisy_labels.csv,,,,,/content/primock57/audio/day3_consultation08_patient.wav,0,3.666086435317993,39.09859118695402,3.039116144180298,0.0,0.46153846153846156,143,0,1,0.5760534773849569
primock_medical_noisy,mednoisy_day2_consultation07_doctor,"Hi, Hi there, good morning. Um, I'm Doctor Dean Resor from . Nice to see you. OK great! So before we start your appointment, could you please confirm your full name and date of birth? That's great. Thank you so much for that. Um, you look a lot younger, so, um Does that, that would make you roughly about fifty years old, fifty one, fifty one years old. Is that is that correct or? Six, OK, perfect. All right. So, um, nice to see see you this morning. Are you in a private place where you are OK to speak freely? OK fantastic! So um, how can I help you today? Right, OK. Now, do you have those these symptoms right now or have they gone off now? OK. So, you've still got the chest discomfort right now? OK, um. We're probably gonna have to call an ambulance for you. OK. So what I'm gonna do, is I'm gonna task my colleague next to me to sort that out. While we do that I'm gonna ask you a few more questions, OK? We're gonna a bit more information to the, to help the ambulance team when they, when they arrive, OK. So just to, just to double check, um, where exactly in the chest is the pain? Is, is it spreading anywhere else, like down into your arm, up to the jaw, in your neck, anything like that? Right, OK. Do you remember what you were doing at the time? Sure, OK. And, and how much activity do you do normally? Do you walk a lot or do you run or do you do anything? Have you had this before? Right, OK. Can are you aware of any palpitations, like your heart beating faster or more prominently than normal? So, I know you're stressed but, but we've got an ambulance coming on the way, OK? So um, we'll take care of everything, so don't, don't worry . Who's in the house with you at the moment? OK. Um, and is your front door open? OK so maybe we'll, we'll speak maybe in the hallway to the front door. Have the front door open so that, in case people need access, they could access you. Alright. Um, so, um, uh, are you a smoker at all? How long have you been smoking for? Fifteen years, OK. Um, do you have, um, high blood pressure or high cholesterol or diabetes or anything ? OK. Have you ever had your cholesterol checked? OK, all right. Um, now anyone in your wider in, in your family, sorry, in your parents, did either of them have any heart problems, or heart attacks, or anything like that? OK. Uh, I'm sorry to hear about your father. Can you remember what age roughly he was when he had, he had the heart attack? Right so just under sixty, around sixty. Yeah, OK, alright. Um, do you drink much alcohol? OK, is that a, a beer you're talking about, yeah? Uh, I, I can't tell from the video, are you overweight? Right, OK. Alright. Um, uh now um, you, do you normally live alone? Sure, OK, and, and, uh, are you working at the moment? Right, what do you work as? Right, OK. Alright. Um, so, um, the, the symptoms that you've described to me Um, they indicate the possibility of, um, a heart attack. OK? So, I'm not saying you definitely have a heart attack, but we, that, it's our number one priority to exclude that. OK, so ambulance team will be with you very shortly. I'm gonna stay on the line with you until they come. OK. when they come, what they'll do is, they're gonna put some stickers on your chest and do an ECG. And then decide where to take you after that, OK? And um, what, what, uh, can I just double check? Do you have, um, any allergies to any medication? Right, OK. Sure. Uh, what's the nature of that allergy to aspirin? Do you, does it, does it cause you heartburn? Or is it like an allergic reaction? OK, all right. It's very important that you communicate that to the hospital. Um, the detail you just told me, because, um, we, we may need to consider aspirin despite allergy , OK? Um, alright, um, now in terms of, um, what happens from here That team will assess you and then they may take you into one hospital or another based on how bad , what the ECG looks like and what kind of treatment you might need, OK? Um, what I'm going to do is, we'll stay on the line for the time being, OK, until they come, and then, um, once they come, then I'll hand over to them and I'll explain what's going on, alright? OK. we'll end the conversation after the purposes . Is that OK? thanks! Bye!","Hi there, good morning. I'm Dr D-Mazer from GPT, nice to see you. So before we start we have a phone, could you please confirm your full name and date That's great, thank you so much for that. You look a lot younger, so that would make you roughly about 50 years old, 51, 21 years old. Is that correct? So, nice to see you this morning. Are you in a private place where you are only three? So, how can I help you today? Do you see what the chest is coming from right now? We'll probably even have to call an ambulance for you. So what I'm going to do is I'm going to pass my colleague next to me to s",0.4878048780487805,-0.5080691417517732,0.612352270971645,1.3672461977191936,Hallucination Error,hallucination,member_5,,primock_medical_noisy_labels.csv,,,,,/content/primock57/audio/day2_consultation07_doctor.wav,1,3.647141218185425,38.36483244336902,2.883361577987671,0.0,0.625,152,1,0,0.4562327608438609
adversarial,adv_8555-284447-0017,WHEN THIS HAD BEEN ACCOMPLISHED THE BOOLOOROO LEANED OVER TO TRY TO DISCOVER WHY THE FRAME ROLLED AWAY SEEMINGLY OF ITS OWN ACCORD AND HE WAS THE MORE PUZZLED BECAUSE IT HAD NEVER DONE SUCH A THING BEFORE,And he was one of the most popular victims in the other gun sessions.,1.0,-1.3021903567843969,0.1825880110263824,1.0,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.431952953338623,84.09549121371981,3.2892050743103027,0.0,0.9333333333333333,15,1,0,0.25126768555388546
