dataset,sample_id,meeting_id,speaker,noise_type,snr_db,reference_text,pred_text,wer,avg_logprob,no_speech_prob,compression_ratio,label_3class,hallucination_binary,annotator_id,notes
librispeech_fallback,ls_0019__white_10dB,,unknown,white,10.0,WHERE IS MY BROTHER NOW,Where is my brother now?,1.0,-0.2484536965688069,0.0879362747073173,0.8,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0019__pink_10dB,,unknown,pink,10.0,WHERE IS MY BROTHER NOW,Where is my brother now?,1.0,-0.3365886741214328,0.0114474650472402,0.8,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0019__babble_10dB,,unknown,babble,10.0,WHERE IS MY BROTHER NOW,Where is my brother now?,1.0,-0.2604421509636773,0.0695099458098411,0.8,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0020__clean,,unknown,clean,,A WAVE OF DESPAIR ROLLED OUT FROM IROLG BRION SENSED IT AND KNEW THE FIFTH POINT WAS HIS,"A wave of despair rolled out from Irogg, re-insensed it and knew the fifth point was his.",0.9444444444444444,-0.3724801452071578,0.0086906487122178,1.0853658536585369,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0020__white_10dB,,unknown,white,10.0,A WAVE OF DESPAIR ROLLED OUT FROM IROLG BRION SENSED IT AND KNEW THE FIFTH POINT WAS HIS,"A wave of despair rolled out from Irold, re-insunced it and knew the fifth point was his.",0.9444444444444444,-0.4111529418400356,0.0301975607872009,1.0595238095238095,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0020__pink_10dB,,unknown,pink,10.0,A WAVE OF DESPAIR ROLLED OUT FROM IROLG BRION SENSED IT AND KNEW THE FIFTH POINT WAS HIS,"A wave of despair rolled out from Irogg, re-insensed it and knew the fifth point was his.",0.9444444444444444,-0.3799586119475188,0.0122077809646725,1.0853658536585369,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0020__babble_10dB,,unknown,babble,10.0,A WAVE OF DESPAIR ROLLED OUT FROM IROLG BRION SENSED IT AND KNEW THE FIFTH POINT WAS HIS,A wave of despair rolled out from Irogg. Being sensed it and knew the first point was his.,0.9444444444444444,-0.3168306350708008,0.0266569517552852,1.0975609756097562,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0021__clean,,unknown,clean,,THEN THE POWERFUL TWIST THAT THRUST IT ASIDE IN AND UNDER THE GUARD,"Then the powerful twist that's rest of the side, in and under the guard.",1.0769230769230769,-0.3292592525482177,0.0158075895160436,1.0140845070422535,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0021__white_10dB,,unknown,white,10.0,THEN THE POWERFUL TWIST THAT THRUST IT ASIDE IN AND UNDER THE GUARD,"Then the powerful twist that thrusts to the side, in and under the guard.",1.0769230769230769,-0.3971866369247436,0.0154331289231777,1.028169014084507,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0021__pink_10dB,,unknown,pink,10.0,THEN THE POWERFUL TWIST THAT THRUST IT ASIDE IN AND UNDER THE GUARD,"Then the powerful twist that's rest of the side, in and under the guard.",1.0769230769230769,-0.3243932008743286,0.015584809705615,1.0140845070422535,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0021__babble_10dB,,unknown,babble,10.0,THEN THE POWERFUL TWIST THAT THRUST IT ASIDE IN AND UNDER THE GUARD,"Then the powerful twist that twisted aside, in and under the gold.",1.0,-0.5523690616383272,0.0123478136956691,1.015384615384615,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0022__clean,,unknown,clean,,I'M HERE BECAUSE THE MATTER IS OF UTMOST IMPORTANCE AND BRANDD IS THE ONE I MUST SEE NOW STAND ASIDE,"I'm here because the matter is of utmost importance, and brand is the one I must see. Now stand aside.",0.95,-0.2686751793170797,0.0239635277539491,1.1590909090909092,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0022__white_10dB,,unknown,white,10.0,I'M HERE BECAUSE THE MATTER IS OF UTMOST IMPORTANCE AND BRANDD IS THE ONE I MUST SEE NOW STAND ASIDE,"I'm here because the matter is of utmost importance, and brand is the one I must see. Now stand aside!",0.95,-0.2797216875799771,0.0248363092541694,1.1590909090909092,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0022__pink_10dB,,unknown,pink,10.0,I'M HERE BECAUSE THE MATTER IS OF UTMOST IMPORTANCE AND BRANDD IS THE ONE I MUST SEE NOW STAND ASIDE,"I'm here because the matter is of utmost importance, and brand is the one I must see. Now stand aside.",0.95,-0.262049362577241,0.0228954385966062,1.1590909090909092,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0022__babble_10dB,,unknown,babble,10.0,I'M HERE BECAUSE THE MATTER IS OF UTMOST IMPORTANCE AND BRANDD IS THE ONE I MUST SEE NOW STAND ASIDE,"I'm here because the matter is of utmost importance, and brand is the one I must see. Now stand aside!",0.95,-0.2827921242549501,0.0161885600537061,1.1590909090909092,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0023__clean,,unknown,clean,,HE MUST HAVE DRAWN HIS GUN BECAUSE THE INTRUDER SAID QUICKLY PUT THAT AWAY YOU'RE BEING A FOOL OUT,"He must have drawn his gun because the intruder said quickly, but that away you're being a fool. Out.",1.0,-0.4223570054577243,0.0025889731477946,1.10989010989011,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0023__white_10dB,,unknown,white,10.0,HE MUST HAVE DRAWN HIS GUN BECAUSE THE INTRUDER SAID QUICKLY PUT THAT AWAY YOU'RE BEING A FOOL OUT,"I must have drawn his gun because the intruder said quickly, but that away, it'd be no fool. Out.",1.0,-0.591559648513794,0.0162259712815284,1.0777777777777775,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0023__pink_10dB,,unknown,pink,10.0,HE MUST HAVE DRAWN HIS GUN BECAUSE THE INTRUDER SAID QUICKLY PUT THAT AWAY YOU'RE BEING A FOOL OUT,"He must have drawn his gun because the intruder said quickly, but that away you're being a fool. Out.",1.0,-0.4269933700561523,0.0020494349300861,1.10989010989011,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0023__babble_10dB,,unknown,babble,10.0,HE MUST HAVE DRAWN HIS GUN BECAUSE THE INTRUDER SAID QUICKLY PUT THAT AWAY YOU'RE BEING A FOOL OUT,"The muslim drawn is done because the intruder said quickly, but that away, there'd be no fool. Out.",1.0,-0.7169732451438904,0.0080942511558532,1.1,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0024__clean,,unknown,clean,,IT IS OBVIOUSLY UNNECESSARY FOR US TO POINT OUT HOW LUMINOUS THESE CRITICISMS ARE HOW DELICATE IN EXPRESSION,"It is obviously unnecessary for us to point out how luminous these criticisms are, how delicate an expression.",1.0,-0.1600778286273662,0.0112946853041648,1.1702127659574468,Hallucination Error,hallucination,,
librispeech_fallback,ls_0024__white_10dB,,unknown,white,10.0,IT IS OBVIOUSLY UNNECESSARY FOR US TO POINT OUT HOW LUMINOUS THESE CRITICISMS ARE HOW DELICATE IN EXPRESSION,"It is obviously unnecessary for us to point out how luminous these criticisms are, how delicate in expression.",1.0,-0.2124319993532621,0.0325943492352962,1.1702127659574468,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0024__pink_10dB,,unknown,pink,10.0,IT IS OBVIOUSLY UNNECESSARY FOR US TO POINT OUT HOW LUMINOUS THESE CRITICISMS ARE HOW DELICATE IN EXPRESSION,"It is obviously unnecessary for us to point out how luminous these criticisms are, how delicate an expression.",1.0,-0.1639738999880277,0.0187575276941061,1.1702127659574468,Hallucination Error,hallucination,,
librispeech_fallback,ls_0024__babble_10dB,,unknown,babble,10.0,IT IS OBVIOUSLY UNNECESSARY FOR US TO POINT OUT HOW LUMINOUS THESE CRITICISMS ARE HOW DELICATE IN EXPRESSION,"It is obviously unnecessary for us to point out how luminous these criticisms are, how delicate an expression.",1.0,-0.2272120805887075,0.0288924276828765,1.1702127659574468,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0025__clean,,unknown,clean,,NOR IS MISTER QUILTER'S MANNER LESS INTERESTING THAN HIS MATTER,Nor is Mr. Quilter's manner less interesting than his matter.,1.0,-0.227842198477851,0.0355410128831863,0.953125,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0025__white_10dB,,unknown,white,10.0,NOR IS MISTER QUILTER'S MANNER LESS INTERESTING THAN HIS MATTER,Nor is Mr. Quilter's manner less interesting than his matter.,1.0,-0.3360060320960151,0.0333674103021621,0.953125,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0025__pink_10dB,,unknown,pink,10.0,NOR IS MISTER QUILTER'S MANNER LESS INTERESTING THAN HIS MATTER,Nor is Mr. Quilter's manner less interesting than his matter.,1.0,-0.2244519922468397,0.0371818058192729,0.953125,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0025__babble_10dB,,unknown,babble,10.0,NOR IS MISTER QUILTER'S MANNER LESS INTERESTING THAN HIS MATTER,Nor is Mr. Quilter's matter less interesting than his matter.,1.0,-0.3306461440192328,0.0253336317837238,1.0166666666666666,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0026__clean,,unknown,clean,,INQUIRED SHAGGY IN THE METAL FOREST,inquired Shaggy in the metal forest.,1.0,-0.523711608006404,0.0037031387910246,0.8181818181818182,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0026__white_10dB,,unknown,white,10.0,INQUIRED SHAGGY IN THE METAL FOREST,Inquired Shaggy in the metal forest.,1.0,-0.5570293494633266,0.0138926887884736,0.8181818181818182,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0026__pink_10dB,,unknown,pink,10.0,INQUIRED SHAGGY IN THE METAL FOREST,inquired Shaggy in the metal forest.,1.0,-0.5326367158156174,0.0057228682562708,0.8181818181818182,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0026__babble_10dB,,unknown,babble,10.0,INQUIRED SHAGGY IN THE METAL FOREST,Inquired Shaggy in the metal forest.,1.0,-0.5821755273001534,0.0134142488241195,0.8181818181818182,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0027__clean,,unknown,clean,,A MAN SAID TO THE UNIVERSE SIR I EXIST,"A man said to the universe, Sir, I exist.",0.7777777777777778,-0.3166432380676269,0.0112487254664301,0.8367346938775511,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0027__white_10dB,,unknown,white,10.0,A MAN SAID TO THE UNIVERSE SIR I EXIST,"A man said to the universe, sir, I exist.",0.7777777777777778,-0.4009274164835611,0.0260043907910585,0.8367346938775511,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0027__pink_10dB,,unknown,pink,10.0,A MAN SAID TO THE UNIVERSE SIR I EXIST,"A man said to the universe, Sir, I exist.",0.7777777777777778,-0.31348237991333,0.0114210378378629,0.8367346938775511,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0027__babble_10dB,,unknown,babble,10.0,A MAN SAID TO THE UNIVERSE SIR I EXIST,"A man said to the universe, Sir, I exist.",0.7777777777777778,-0.3806136355680578,0.0185452625155448,0.8367346938775511,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0028__clean,,unknown,clean,,HE TELLS US THAT AT THIS FESTIVE SEASON OF THE YEAR WITH CHRISTMAS AND ROAST BEEF LOOMING BEFORE US SIMILES DRAWN FROM EATING AND ITS RESULTS OCCUR MOST READILY TO THE MIND,"He tells us that at this festive season of the year, with Christmas and roast beef looming before us, symbolies drawn from eating and its results occur most readily to the mind.",1.0,-0.1309410390399751,0.0041950237937271,1.3511450381679388,Hallucination Error,hallucination,,
librispeech_fallback,ls_0028__white_10dB,,unknown,white,10.0,HE TELLS US THAT AT THIS FESTIVE SEASON OF THE YEAR WITH CHRISTMAS AND ROAST BEEF LOOMING BEFORE US SIMILES DRAWN FROM EATING AND ITS RESULTS OCCUR MOST READILY TO THE MIND,"He tells us that at this festive season of the year, with Christmas and roast beef looming before us, symbolies drawn from eating and its results occur most readily to the mind.",1.0,-0.2248366900852748,0.0067373607307672,1.3511450381679388,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0028__pink_10dB,,unknown,pink,10.0,HE TELLS US THAT AT THIS FESTIVE SEASON OF THE YEAR WITH CHRISTMAS AND ROAST BEEF LOOMING BEFORE US SIMILES DRAWN FROM EATING AND ITS RESULTS OCCUR MOST READILY TO THE MIND,"He tells us that at this festive season of the year, with Christmas and roast beef looming before us, symbolies drawn from eating and its results occur most readily to the mind.",1.0,-0.1327877044677734,0.0054634818807244,1.3511450381679388,Hallucination Error,hallucination,,
librispeech_fallback,ls_0028__babble_10dB,,unknown,babble,10.0,HE TELLS US THAT AT THIS FESTIVE SEASON OF THE YEAR WITH CHRISTMAS AND ROAST BEEF LOOMING BEFORE US SIMILES DRAWN FROM EATING AND ITS RESULTS OCCUR MOST READILY TO THE MIND,"He tells us that at this festive season of the year, with Christmas and roast beef looming before us, symbolies drawn from eating and its results occur most readily to the mind.",1.0,-0.2478592509315127,0.0065435557626187,1.3511450381679388,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0029__clean,,unknown,clean,,THE CUT ON HIS CHEST STILL DRIPPING BLOOD THE ACHE OF HIS OVERSTRAINED EYES EVEN THE SOARING ARENA AROUND HIM WITH THE THOUSANDS OF SPECTATORS WERE TRIVIALITIES NOT WORTH THINKING ABOUT,"The cut on his chest still dripping blood. The ache of his overstrained eyes. Even the soaring arena around him with the thousands of spectators, retrievalities not worth thinking about.",1.0,-0.2272793253262837,0.0034274698700755,1.388059701492537,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0029__white_10dB,,unknown,white,10.0,THE CUT ON HIS CHEST STILL DRIPPING BLOOD THE ACHE OF HIS OVERSTRAINED EYES EVEN THE SOARING ARENA AROUND HIM WITH THE THOUSANDS OF SPECTATORS WERE TRIVIALITIES NOT WORTH THINKING ABOUT,"The kai-don is chest still dripping blood. The ache of his overstrained eyes, even the soaring arena around him with thousands of spectators were trivialities not worth thinking about.",1.0,-0.4500782743413397,0.0616436265408992,1.3834586466165415,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0029__pink_10dB,,unknown,pink,10.0,THE CUT ON HIS CHEST STILL DRIPPING BLOOD THE ACHE OF HIS OVERSTRAINED EYES EVEN THE SOARING ARENA AROUND HIM WITH THE THOUSANDS OF SPECTATORS WERE TRIVIALITIES NOT WORTH THINKING ABOUT,"The cut on his chest still dripping blood. The ache of his overstrained eyes. Even the soaring arena around him with the thousands of spectators, retrievalities not worth thinking about.",1.0,-0.239791452884674,0.0081809693947434,1.388059701492537,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0029__babble_10dB,,unknown,babble,10.0,THE CUT ON HIS CHEST STILL DRIPPING BLOOD THE ACHE OF HIS OVERSTRAINED EYES EVEN THE SOARING ARENA AROUND HIM WITH THE THOUSANDS OF SPECTATORS WERE TRIVIALITIES NOT WORTH THINKING ABOUT,"To cut on his chest, store-vipping blood. To ache of his over-stained eyes. Even to soaring arena around him with thousands of spectators, which for the holidays not worth thinking about.",1.0,-0.4037560876810325,0.0188370998948812,1.364963503649635,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0030__clean,,unknown,clean,,TEN SECONDS,10 seconds.,1.0,-0.6026620070139567,0.1194326058030128,0.5789473684210527,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0030__white_10dB,,unknown,white,10.0,TEN SECONDS,10 seconds,1.0,-0.4146663665771484,0.2041215449571609,0.5555555555555556,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0030__pink_10dB,,unknown,pink,10.0,TEN SECONDS,10 seconds.,1.0,-0.6292417049407959,0.1489170491695404,0.5789473684210527,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0030__babble_10dB,,unknown,babble,10.0,TEN SECONDS,10 seconds,1.0,-0.3949282169342041,0.1276243478059768,0.5555555555555556,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0031__clean,,unknown,clean,,WHEN THE BUZZER SOUNDED HE PULLED HIS FOIL FROM HIS SECOND'S STARTLED GRASP AND RAN FORWARD,"When the buzzer sounded, he pulled his foil from his second startled grasp and ran forward.",1.0,-0.1694633418863469,0.0038781918119639,1.0963855421686748,Hallucination Error,hallucination,,
librispeech_fallback,ls_0031__white_10dB,,unknown,white,10.0,WHEN THE BUZZER SOUNDED HE PULLED HIS FOIL FROM HIS SECOND'S STARTLED GRASP AND RAN FORWARD,"When the buzzer sounded, he pulled his foil from his second startled grasp and ran forward.",1.0,-0.2050126899372447,0.0097076166421175,1.0963855421686748,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0031__pink_10dB,,unknown,pink,10.0,WHEN THE BUZZER SOUNDED HE PULLED HIS FOIL FROM HIS SECOND'S STARTLED GRASP AND RAN FORWARD,"When the buzzer sounded, he pulled his foil from his second startled grasp and ran forward.",1.0,-0.1715192903171886,0.004062274005264,1.0963855421686748,Hallucination Error,hallucination,,
librispeech_fallback,ls_0031__babble_10dB,,unknown,babble,10.0,WHEN THE BUZZER SOUNDED HE PULLED HIS FOIL FROM HIS SECOND'S STARTLED GRASP AND RAN FORWARD,"When the buzzer sounded, he pulled his foil from his second startled grasp and ran forward.",1.0,-0.1722688241438432,0.0136491572484374,1.0963855421686748,Hallucination Error,hallucination,,
librispeech_fallback,ls_0032__clean,,unknown,clean,,I BEGGED RUGGEDO LONG AGO TO SEND HIM AWAY BUT HE WOULD NOT DO SO,"I begged Ruggedo a long ago to send him away, but he would not do so.",1.0,-0.305851355842922,0.0186656005680561,0.9857142857142858,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0032__white_10dB,,unknown,white,10.0,I BEGGED RUGGEDO LONG AGO TO SEND HIM AWAY BUT HE WOULD NOT DO SO,"I begged Ruggadale long ago to send him away, but he would not do so.",0.9333333333333332,-0.4163488305133322,0.0687998980283737,0.9857142857142858,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0032__pink_10dB,,unknown,pink,10.0,I BEGGED RUGGEDO LONG AGO TO SEND HIM AWAY BUT HE WOULD NOT DO SO,"I begged Ruggedo a long ago to send him away, but he would not do so.",1.0,-0.2920693936555282,0.0207759756594896,0.9857142857142858,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0032__babble_10dB,,unknown,babble,10.0,I BEGGED RUGGEDO LONG AGO TO SEND HIM AWAY BUT HE WOULD NOT DO SO,"I beg you, look at that, I wanna go to cinema way, but he would not do so.",1.1333333333333333,-0.6234110260009765,0.0801161155104637,1.0422535211267605,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0033__clean,,unknown,clean,,EVERY MAN WHO ENTERED THE TWENTIES HAD HIS OWN TRAINING TRICKS,Every man who entered the 20s had his own training tricks.,1.0,-0.2653557956218719,0.0062752678059041,0.90625,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0033__white_10dB,,unknown,white,10.0,EVERY MAN WHO ENTERED THE TWENTIES HAD HIS OWN TRAINING TRICKS,Every man who entered the 20s had his own training tricks.,1.0,-0.3062909543514251,0.0157792977988719,0.90625,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0033__pink_10dB,,unknown,pink,10.0,EVERY MAN WHO ENTERED THE TWENTIES HAD HIS OWN TRAINING TRICKS,Every man who entered the 20s had his own training tricks.,1.0,-0.2847727239131927,0.0084148691967129,0.90625,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0033__babble_10dB,,unknown,babble,10.0,EVERY MAN WHO ENTERED THE TWENTIES HAD HIS OWN TRAINING TRICKS,Every man who entered the 20s had his own training bricks.,1.0,-0.5083677768707275,0.0142784630879759,0.90625,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0034__clean,,unknown,clean,,HOWEVER IF WE LOOK SHARP WE MAY BE ABLE TO DISCOVER ONE OF THESE SECRET WAYS,"However, if we look sharp, we may be able to discover one of these secret ways.",1.0,-0.1410732160915028,0.0025487814564257,1.0533333333333332,Hallucination Error,hallucination,,
librispeech_fallback,ls_0034__white_10dB,,unknown,white,10.0,HOWEVER IF WE LOOK SHARP WE MAY BE ABLE TO DISCOVER ONE OF THESE SECRET WAYS,"However, if we look sharp, we may be able to discover one of these secret ways.",1.0,-0.2161346782337535,0.021961135789752,1.0533333333333332,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0034__pink_10dB,,unknown,pink,10.0,HOWEVER IF WE LOOK SHARP WE MAY BE ABLE TO DISCOVER ONE OF THESE SECRET WAYS,"However, if we look sharp, we may be able to discover one of these secret ways.",1.0,-0.1369653723456642,0.0029325257055461,1.0533333333333332,Hallucination Error,hallucination,,
librispeech_fallback,ls_0034__babble_10dB,,unknown,babble,10.0,HOWEVER IF WE LOOK SHARP WE MAY BE ABLE TO DISCOVER ONE OF THESE SECRET WAYS,"However, if we look sharp, we may be able to discover one of these secret ways.",1.0,-0.1843298782001842,0.0135429836809635,1.0533333333333332,Hallucination Error,hallucination,,
librispeech_fallback,ls_0035__clean,,unknown,clean,,TRUE AGREED KALIKO,"True, agreed Calico.",1.0,-0.5309107568528917,0.0090880412608385,0.7142857142857143,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0035__white_10dB,,unknown,white,10.0,TRUE AGREED KALIKO,"True, agreed Calico.",1.0,-0.735717667473687,0.0287479218095541,0.7142857142857143,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0035__pink_10dB,,unknown,pink,10.0,TRUE AGREED KALIKO,"True, agreed Calico.",1.0,-0.5103751288519965,0.0112911378964781,0.7142857142857143,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0035__babble_10dB,,unknown,babble,10.0,TRUE AGREED KALIKO,"True, a green calico.",1.3333333333333333,-0.6510434627532959,0.0245201401412487,0.7241379310344828,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0036__clean,,unknown,clean,,I HOPE HE DOESN'T WORK TOO HARD SAID SHAGGY,"I hope it doesn't work too hard, since shaggy.",0.8888888888888888,-0.2590739025789149,0.0028389755170792,0.8518518518518519,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0036__white_10dB,,unknown,white,10.0,I HOPE HE DOESN'T WORK TOO HARD SAID SHAGGY,"I hope it doesn't work too hard, said Shaggy.",0.8888888888888888,-0.4031864054062787,0.0264813620597124,0.8490566037735849,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0036__pink_10dB,,unknown,pink,10.0,I HOPE HE DOESN'T WORK TOO HARD SAID SHAGGY,"I hope it doesn't work too hard, since shaggy.",0.8888888888888888,-0.280881685369155,0.0023549394682049,0.8518518518518519,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0036__babble_10dB,,unknown,babble,10.0,I HOPE HE DOESN'T WORK TOO HARD SAID SHAGGY,"I hope it doesn't work too hard, so I'll do it.",1.1111111111111112,-0.4695223172505696,0.0431687235832214,0.8867924528301887,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0037__clean,,unknown,clean,,BRION SAW SOMETHING CLOSE TO PANIC ON HIS OPPONENT'S FACE WHEN THE MAN FINALLY RECOGNIZED HIS ERROR,Breon saw something close to panic on his opponent's face when the man finally recognized his error.,1.0,-0.2627797889709473,0.019648240879178,1.1235955056179776,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0037__white_10dB,,unknown,white,10.0,BRION SAW SOMETHING CLOSE TO PANIC ON HIS OPPONENT'S FACE WHEN THE MAN FINALLY RECOGNIZED HIS ERROR,"Breon saw something close to panic on his opponent's face, and the man finally recognized his error.",1.0,-0.2109851439793904,0.0947350263595581,1.1111111111111112,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0037__pink_10dB,,unknown,pink,10.0,BRION SAW SOMETHING CLOSE TO PANIC ON HIS OPPONENT'S FACE WHEN THE MAN FINALLY RECOGNIZED HIS ERROR,Breon saw something close to panic on his opponent's face when the man finally recognized his error.,1.0,-0.2640605354309082,0.0232234094291925,1.1235955056179776,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0037__babble_10dB,,unknown,babble,10.0,BRION SAW SOMETHING CLOSE TO PANIC ON HIS OPPONENT'S FACE WHEN THE MAN FINALLY RECOGNIZED HIS ERROR,"Brienne saw something close to panic on his opponent's face, and the man finally recognized his error.",1.0,-0.2436461448669433,0.0196744538843631,1.1333333333333333,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0038__clean,,unknown,clean,,HIS INSTANT OF PANIC WAS FOLLOWED BY A SMALL SHARP BLOW HIGH ON HIS CHEST,His instant panic was followed by a small sharp blow high on his chest.,1.0,-0.249148686726888,0.0013203151756897,1.0142857142857142,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0038__white_10dB,,unknown,white,10.0,HIS INSTANT OF PANIC WAS FOLLOWED BY A SMALL SHARP BLOW HIGH ON HIS CHEST,This instant panic was followed by a small sharp blow high on his chest.,1.0,-0.2421784930759006,0.0117869349196553,1.0140845070422535,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0038__pink_10dB,,unknown,pink,10.0,HIS INSTANT OF PANIC WAS FOLLOWED BY A SMALL SHARP BLOW HIGH ON HIS CHEST,His instant panic was followed by a small sharp blow high on his chest.,1.0,-0.2251454459296332,0.001830302295275,1.0142857142857142,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0038__babble_10dB,,unknown,babble,10.0,HIS INSTANT OF PANIC WAS FOLLOWED BY A SMALL SHARP BLOW HIGH ON HIS CHEST,This instinctive panic was followed by a small sharp blow high on his chest.,1.0,-0.219545188703035,0.0064250780269503,1.027027027027027,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0039__clean,,unknown,clean,,BECAUSE YOU WERE SLEEPING INSTEAD OF CONQUERING THE LOVELY ROSE PRINCESS HAS BECOME A FIDDLE WITHOUT A BOW WHILE POOR SHAGGY SITS THERE A COOING DOVE,"Because you were sleeping instead of conquering, the lovely rose princess has become a fiddle without a bow. All poor shaggy sits there, a-cooing dove.",1.0,-0.3219850930300625,0.0056231673806905,1.26890756302521,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0039__white_10dB,,unknown,white,10.0,BECAUSE YOU WERE SLEEPING INSTEAD OF CONQUERING THE LOVELY ROSE PRINCESS HAS BECOME A FIDDLE WITHOUT A BOW WHILE POOR SHAGGY SITS THERE A COOING DOVE,"Because you were sleeping instead of conquering, the lovely rose princess has become a fiddle with a bow, while Port Shaggy sits there accruing dove.",1.0,-0.3978751255915715,0.0304821934551,1.2416666666666667,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0039__pink_10dB,,unknown,pink,10.0,BECAUSE YOU WERE SLEEPING INSTEAD OF CONQUERING THE LOVELY ROSE PRINCESS HAS BECOME A FIDDLE WITHOUT A BOW WHILE POOR SHAGGY SITS THERE A COOING DOVE,"Because you were sleeping instead of conquering, the lovely rose princess has become a fiddle without a bow. All poor shaggy sits there, a-cooing dove.",1.0,-0.3307807012037797,0.0070949359796941,1.26890756302521,Non-Hallucination Error,no_hallucination,,
librispeech_fallback,ls_0039__babble_10dB,,unknown,babble,10.0,BECAUSE YOU WERE SLEEPING INSTEAD OF CONQUERING THE LOVELY ROSE PRINCESS HAS BECOME A FIDDLE WITHOUT A BOW WHILE POOR SHAGGY SITS THERE A COOING DOVE,"Because he was sleeping instead of conquering, the lovely rose princess has become a fiddle with a little bow. All part of Shaggy sits there, a cool dove.",1.0769230769230769,-0.4164477503576944,0.0211473945528268,1.2622950819672132,Non-Hallucination Error,no_hallucination,,
