dataset,sample_id,reference_text,pred_text,wer,avg_logprob,no_speech_prob,compression_ratio,label_3class,hallucination_binary,annotator_id,notes
adversarial,adv_5639-40744-0010,IT IS THE ONLY AMENDS I ASK OF YOU FOR THE WRONG YOU HAVE DONE ME,"It is the only amendment I ask of you, the wrong done.",0.9375,-0.5640410815968233,0.2381593137979507,0.9473684210526316,Hallucination Error,hallucination,member_4,
adversarial,adv_908-157963-0025,I SEE THEY LAY HELPLESS AND NAKED WEEPING AND NONE TO ANSWER NONE TO CHERISH THEE WITH MOTHERS SMILES,I see a way that would have been needed. Needed to know names. None is yours to remind us of.,1.0,-0.7697941564744518,0.2832534313201904,1.120481927710843,Hallucination Error,hallucination,member_4,
adversarial,adv_2961-961-0021,BUT I WOULD NOT SPEAK AT THE TIME BECAUSE I WANTED TO REFRESH MY MEMORY,"I'm not stupid, I'm a human, you're a professional.",1.0,-1.2050827874077692,0.3542655706405639,0.9107142857142856,Hallucination Error,hallucination,member_4,
adversarial,adv_8455-210777-0042,YOU HEAR WHAT SIR FERDINANDO BROWN HAS SAID REPLIED CAPTAIN BATTLEAX,You hear what Sir Birdman will say about Captain Alex?,1.0,-1.143710199991862,0.1302470713853836,0.8709677419354839,Hallucination Error,hallucination,member_4,
adversarial,adv_237-134500-0037,BUT EMIL IF I UNDERSTAND THEN ALL OUR GOOD TIMES ARE OVER WE CAN NEVER DO NICE THINGS TOGETHER ANY MORE,"The radio, if I understand, can all our flip times are over. We can never be like this together anymore.",0.9523809523809524,-0.6675189445758688,0.1702545285224914,1.1063829787234043,Hallucination Error,hallucination,member_4,
adversarial,adv_4446-2273-0002,LAMB WOULDN'T CARE A GREAT DEAL ABOUT MANY OF THEM I FANCY,I would care to do it without having to have a high dancing.,1.0833333333333333,-1.1235563614789177,0.2425292283296585,0.967741935483871,Hallucination Error,hallucination,member_4,
adversarial,adv_908-157963-0012,BUT THEL IS LIKE A FAINT CLOUD KINDLED AT THE RISING SUN I VANISH FROM MY PEARLY THRONE AND WHO SHALL FIND MY PLACE,"But hell is like a cave-cloth, gilded by the sun. I lay a short night-dreaming drum, and you shall find my place.",0.9583333333333334,-0.8385539910732172,0.1049219593405723,1.13,Hallucination Error,hallucination,member_4,
adversarial,adv_8230-279154-0002,WHETHER OR NOT THIS PRINCIPLE IS LIABLE TO EXCEPTIONS EVERYONE WOULD AGREE THAT IS HAS A BROAD MEASURE OF TRUTH THOUGH THE WORD EXACTLY MIGHT SEEM AN OVERSTATEMENT AND IT MIGHT SEEM MORE CORRECT TO SAY THAT IDEAS APPROXIMATELY REPRESENT IMPRESSIONS,"When they're not dispensable and reliable to exceptions, everyone would agree that it has a broad measure of truth. The other word is exactly what might seem to overstate. And it might seem more correct to say that I did it across the country to represent the impressions.",1.170731707317073,-0.5106453062996031,0.1536045372486114,1.5027624309392265,Hallucination Error,hallucination,member_4,
adversarial,adv_2830-3980-0000,IN EVERY WAY THEY SOUGHT TO UNDERMINE THE AUTHORITY OF SAINT PAUL,In every way they talk under on the 40th St. Paul.,1.0,-0.6244962355669808,0.169987142086029,0.925925925925926,Hallucination Error,hallucination,member_4,
adversarial,adv_4446-2271-0008,IRENE BURGOYNE ONE OF HER FAMILY TOLD ME IN CONFIDENCE THAT THERE WAS A ROMANCE SOMEWHERE BACK IN THE BEGINNING,"I need her going, one of her family told me in Congress that there was a woman at some of her dad's in the beginning.",1.25,-0.6005521589709867,0.0930797383189201,1.2061855670103092,Hallucination Error,hallucination,member_4,
adversarial,adv_4992-41806-0017,WE SHUT OUR EYES THE FLOWERS BLOOM ON WE MURMUR BUT THE CORN EARS FILL WE CHOOSE THE SHADOW BUT THE SUN THAT CASTS IT SHINES BEHIND US STILL,"We shed our eyes, and the flowers move on. We run her with four years' filth. We choose a shadow by the sun that casted shunts. We hurt us still.",1.0344827586206895,-0.6063464482625326,0.0691750943660736,1.3063063063063065,Hallucination Error,hallucination,member_4,
adversarial,adv_7021-85628-0022,AND ALL HIS BROTHERS AND SISTERS STOOD ROUND AND LISTENED WITH THEIR MOUTHS OPEN,and hold his brothers and sisters stood around and listened with their mouths open.,1.0,-0.4586157268948025,0.1755931377410888,1.1527777777777777,Non-Hallucination Error,no_hallucination,member_4,
adversarial,adv_3575-170457-0053,BUT ANNE HAD BEGUN TO SUFFER JUST BEFORE THE HOLIDAYS AND CHARLOTTE WATCHED OVER HER YOUNGER SISTERS WITH THE JEALOUS VIGILANCE OF SOME WILD CREATURE THAT CHANGES HER VERY NATURE IF DANGER THREATENS HER YOUNG,"But Anne had begun to suffer just before the holidays, and Charlotte watched over her and her other sisters with the jealous image of her to some wild creature, and it changes her very nature in seeing her friends and young.",1.1714285714285717,-0.4993450787602638,0.1386923342943191,1.4834437086092715,Hallucination Error,hallucination,member_4,
adversarial,adv_7127-75947-0039,IN FACT THE SOUND OF MADAME'S AND THE QUEEN'S CARRIAGES COULD BE HEARD IN THE DISTANCE UPON THE HARD DRY GROUND OF THE ROADS FOLLOWED BY THE MOUNTED CAVALIERS,"In fact, the sound of the dams and the clean scourges could be heard in the distance along the hard, dry ground of the roads, followed by an unending outhear.",1.0344827586206895,-0.7058898438798621,0.0795947685837745,1.3859649122807018,Hallucination Error,hallucination,member_4,
adversarial,adv_8555-284449-0006,DON'T WORRY SIZZLE DEAR IT'LL ALL COME RIGHT PRETTY SOON,"Don't worry, Mrs. O'Bare. They all come right to you, too.",1.1,-0.7753425598144531,0.1819888800382614,0.90625,Hallucination Error,hallucination,member_4,
adversarial,adv_3570-5696-0003,A RECONCILIATION BETWEEN THE TWO CONFLICTING REQUIREMENTS IS EFFECTED BY A RESORT TO MAKE BELIEVE MANY AND INTRICATE POLITE OBSERVANCES AND SOCIAL DUTIES OF A CEREMONIAL NATURE ARE DEVELOPED MANY ORGANIZATIONS ARE FOUNDED WITH SOME SPECIOUS OBJECT OF AMELIORATION EMBODIED IN THEIR OFFICIAL STYLE AND TITLE THERE IS MUCH COMING AND GOING AND A DEAL OF TALK TO THE END THAT THE TALKERS MAY NOT HAVE OCCASION TO REFLECT ON WHAT IS THE EFFECTUAL ECONOMIC VALUE OF THEIR TRAFFIC,I reckon...,1.0,-0.8571110566457113,0.3795009553432464,0.5789473684210527,Hallucination Error,hallucination,member_4,
adversarial,adv_6930-76324-0024,THEY SAY ILLUMINATION BY CANDLE LIGHT IS THE PRETTIEST IN THE WORLD,They say elimination of human life will freeze the world.,1.0,-0.644272940499442,0.2921067476272583,0.9047619047619048,Hallucination Error,hallucination,member_4,
adversarial,adv_2961-960-0000,HE PASSES ABRUPTLY FROM PERSONS TO IDEAS AND NUMBERS AND FROM IDEAS AND NUMBERS TO PERSONS FROM THE HEAVENS TO MAN FROM ASTRONOMY TO PHYSIOLOGY HE CONFUSES OR RATHER DOES NOT DISTINGUISH SUBJECT AND OBJECT FIRST AND FINAL CAUSES AND IS DREAMING OF GEOMETRICAL FIGURES LOST IN A FLUX OF SENSE,"He has been directing from persons, ideas, and numbers, as are ideas and numbers for persons. From the heavens and man, how much time he has been deolishing through Jesus, the latter, who has not distinguished such an object, first and final order, and his dream of geological status lost in his bloodless hands.",1.0588235294117647,-0.6327890937710986,0.1181772947311401,1.6421052631578947,Hallucination Error,hallucination,member_4,
adversarial,adv_6829-68771-0036,ELIZA CLOSED THE DOOR BEHIND HER WITH A DECIDED SLAM AND A KEY CLICKED IN THE LOCK,I think most of you are wondering whether to sign this claim and keep on doing it.,1.0,-0.8610641842796689,0.3157339692115783,1.0933333333333333,Hallucination Error,hallucination,member_4,
adversarial,adv_8455-210777-0029,THINKING OF ALL THIS I WENT TO SLEEP,Thinking of all this.,1.0,-0.5130867958068848,0.0934723392128944,0.7241379310344828,Hallucination Error,hallucination,member_4,
adversarial,adv_8224-274381-0010,BY A QUICK AND UNEXPECTED MARCH MONTROSE HASTENED TO INNERLOCHY AND PRESENTED HIMSELF IN ORDER OF BATTLE BEFORE THE SURPRISED BUT NOT AFFRIGHTENED COVENANTERS,"By a quick and unexpected march, Montrose, aced in the Lockheed, and presented himself in order of battle before the surprise of not a frightened permanentist.",1.0833333333333333,-0.5948009490966797,0.1285151988267898,1.2926829268292683,Non-Hallucination Error,no_hallucination,member_4,
adversarial,adv_1320-122617-0035,THEN HEAVING A HEAVY SIGH PROBABLY AMONG THE LAST HE EVER DREW IN PINING FOR A CONDITION HE HAD SO LONG ABANDONED HE ADDED IT IS WHAT I WOULD WISH TO PRACTISE MYSELF AS ONE WITHOUT A CROSS OF BLOOD THOUGH IT IS NOT ALWAYS EASY TO DEAL WITH AN INDIAN AS YOU WOULD WITH A FELLOW CHRISTIAN,"Then, keeping a heavy sigh, probably one of the last, never-druid, and tiny, of our condition, to have so long a day, he added, it is what I would wish to practice myself, as long as I had a cause of life, though it is not always easy to deal with an evening of doing a fellow Christian.",0.9827586206896552,-0.5485757827758789,0.2089307755231857,1.5026178010471205,Hallucination Error,hallucination,member_4,
adversarial,adv_5683-32866-0022,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,Its curtains were thick and faded top street.,1.0,-0.4117099046707153,0.0538876540958881,0.8490566037735849,Hallucination Error,hallucination,member_4,
adversarial,adv_7127-75946-0028,BY DEGREES ALL HIS HAPPINESS ALL HIS BRILLIANCY SUBSIDED INTO REGRET AND UNEASINESS SO THAT HIS LIMBS LOST THEIR POWER HIS ARMS HUNG HEAVILY BY HIS SIDES AND HIS HEAD DROOPED AS THOUGH HE WAS STUPEFIED,"I agree all his happiness, all his brilliancy, subsided in his regret and uneasiness, so that his limbs lost their power, his arms hung heavily by his sides, and his head grouped as though he was suitable.",1.0277777777777777,-0.3435501163288698,0.164536103606224,1.4963503649635037,Hallucination Error,hallucination,member_4,
